   191    0.51290E+04    0.64356E+00   -0.23337E+02    0.24169E+07    0.17958E+04
   192    0.51452E+04    0.63748E+00   -0.22347E+02    0.24038E+07    0.17813E+04
   193    0.51608E+04    0.63192E+00   -0.21334E+02    0.23909E+07    0.17671E+04
   194    0.51760E+04    0.62689E+00   -0.20298E+02    0.23780E+07    0.17531E+04
   195    0.51906E+04    0.62243E+00   -0.19241E+02    0.23652E+07    0.17393E+04
   196    0.52048E+04    0.61857E+00   -0.18160E+02    0.23526E+07    0.17257E+04
   197    0.52184E+04    0.61535E+00   -0.17059E+02    0.23400E+07    0.17124E+04
   198    0.52316E+04    0.61279E+00   -0.15936E+02    0.23276E+07    0.16992E+04
   199    0.52443E+04    0.61094E+00   -0.14792E+02    0.23152E+07    0.16862E+04
   200    0.52565E+04    0.60982E+00   -0.13628E+02    0.23030E+07    0.16733E+04
   201    0.52682E+04    0.60946E+00   -0.12443E+02    0.22908E+07    0.16607E+04
   202    0.52793E+04    0.60991E+00   -0.11238E+02    0.22788E+07    0.16482E+04
   203    0.52898E+04    0.61120E+00   -0.10013E+02    0.22668E+07    0.16358E+04
   204    0.52998E+04    0.61336E+00   -0.87701E+01    0.22550E+07    0.16237E+04
   205    0.53093E+04    0.61642E+00   -0.75079E+01    0.22432E+07    0.16117E+04
   206    0.53182E+04    0.62043E+00   -0.62271E+01    0.22316E+07    0.15999E+04
   207    0.53265E+04    0.62540E+00   -0.49282E+01    0.22200E+07    0.15883E+04
   208    0.53343E+04    0.63139E+00   -0.36118E+01    0.22085E+07    0.15769E+04
   209    0.53413E+04    0.63842E+00   -0.22782E+01    0.21971E+07    0.15657E+04
   210    0.53479E+04    0.64653E+00   -0.92797E+00    0.21858E+07    0.15547E+04
   211    0.53539E+04    0.65575E+00    0.43837E+00    0.21746E+07    0.15440E+04
   212    0.53593E+04    0.66612E+00    0.18203E+01    0.21635E+07    0.15334E+04
   213    0.53642E+04    0.67767E+00    0.32174E+01    0.21525E+07    0.15231E+04
   214    0.53684E+04    0.69040E+00    0.46292E+01    0.21416E+07    0.15131E+04
   215    0.53721E+04    0.70446E+00    0.60546E+01    0.21307E+07    0.15032E+04
   216    0.53752E+04    0.71974E+00    0.74941E+01    0.21200E+07    0.14936E+04
   217    0.53777E+04    0.73631E+00    0.89465E+01    0.21093E+07    0.14843E+04
   218    0.53796E+04    0.75425E+00    0.10411E+02    0.20987E+07    0.14752E+04
   219    0.53810E+04    0.77356E+00    0.11888E+02    0.20882E+07    0.14664E+04
   220    0.53817E+04    0.79430E+00    0.13376E+02    0.20778E+07    0.14579E+04
   221    0.53819E+04    0.81648E+00    0.14875E+02    0.20675E+07    0.14496E+04
   222    0.53814E+04    0.84009E+00    0.16384E+02    0.20572E+07    0.14417E+04
   223    0.53803E+04    0.86528E+00    0.17902E+02    0.20471E+07    0.14340E+04
   224    0.53787E+04    0.89191E+00    0.19430E+02    0.20370E+07    0.14266E+04
   225    0.53764E+04    0.92018E+00    0.20966E+02    0.20269E+07    0.14195E+04
   226    0.53735E+04    0.94995E+00    0.22509E+02    0.20170E+07    0.14127E+04
   227    0.53701E+04    0.98145E+00    0.24060E+02    0.20072E+07    0.14062E+04
   228    0.53660E+04    0.10145E+01    0.25618E+02    0.19974E+07    0.14001E+04
   229    0.53614E+04    0.10493E+01    0.27180E+02    0.19877E+07    0.13943E+04
   230    0.53562E+04    0.10857E+01    0.28749E+02    0.19781E+07    0.13888E+04
   231    0.53503E+04    0.11239E+01    0.30321E+02    0.19685E+07    0.13836E+04
   232    0.53439E+04    0.11638E+01    0.31899E+02    0.19590E+07    0.13788E+04
   233    0.53370E+04    0.12055E+01    0.33478E+02    0.19496E+07    0.13743E+04
   234    0.53293E+04    0.12490E+01    0.35061E+02    0.19403E+07    0.13702E+04
   235    0.53212E+04    0.12943E+01    0.36645E+02    0.19310E+07    0.13664E+04
   236    0.53125E+04    0.13415E+01    0.38231E+02    0.19218E+07    0.13630E+04
   237    0.53032E+04    0.13905E+01    0.39817E+02    0.19127E+07    0.13600E+04
   238    0.52933E+04    0.14414E+01    0.41403E+02    0.19037E+07    0.13573E+04
   239    0.52829E+04    0.14942E+01    0.42989E+02    0.18947E+07    0.13551E+04
   240    0.52719E+04    0.15489E+01    0.44572E+02    0.18858E+07    0.13532E+04
   241    0.52604E+04    0.16056E+01    0.46154E+02    0.18769E+07    0.13517E+04
   242    0.52483E+04    0.16642E+01    0.47732E+02    0.18681E+07    0.13506E+04
   243    0.52357E+04    0.17248E+01    0.49308E+02    0.18594E+07    0.13499E+04
   244    0.52225E+04    0.17873E+01    0.50879E+02    0.18508E+07    0.13497E+04
   245    0.52087E+04    0.18519E+01    0.52445E+02    0.18422E+07    0.13498E+04
   246    0.51945E+04    0.19185E+01    0.54005E+02    0.18336E+07    0.13504E+04
   247    0.51797E+04    0.19871E+01    0.55559E+02    0.18252E+07    0.13514E+04
   248    0.51644E+04    0.20577E+01    0.57107E+02    0.18168E+07    0.13529E+04
   249    0.51486E+04    0.21304E+01    0.58646E+02    0.18084E+07    0.13547E+04
