   177    0.48543E+04    0.77040E+00    0.32300E-02   -0.34646E+02    0.56583E-07    0.11950E-03    0.12579E-07
   178    0.48769E+04    0.76035E+00    0.32004E-02   -0.33998E+02    0.56260E-07    0.11838E-03    0.11888E-07
   179    0.48991E+04    0.75035E+00    0.31722E-02   -0.33326E+02    0.55940E-07    0.11728E-03    0.11700E-07
   180    0.49209E+04    0.74046E+00    0.31455E-02   -0.32628E+02    0.55623E-07    0.11621E-03    0.11983E-07
   181    0.49421E+04    0.73077E+00    0.31201E-02   -0.31905E+02    0.55308E-07    0.11515E-03    0.12708E-07
   182    0.49630E+04    0.72127E+00    0.30962E-02   -0.31156E+02    0.54996E-07    0.11412E-03    0.13843E-07
   183    0.49834E+04    0.71190E+00    0.30736E-02   -0.30383E+02    0.54687E-07    0.11311E-03    0.15359E-07
   184    0.50033E+04    0.70282E+00    0.30524E-02   -0.29585E+02    0.54380E-07    0.11212E-03    0.17224E-07
   185    0.50229E+04    0.69400E+00    0.30326E-02   -0.28762E+02    0.54077E-07    0.11114E-03    0.19409E-07
   186    0.50419E+04    0.68547E+00    0.30141E-02   -0.27915E+02    0.53775E-07    0.11019E-03    0.21882E-07
   187    0.50604E+04    0.67725E+00    0.29970E-02   -0.27043E+02    0.53477E-07    0.10925E-03    0.24614E-07
   188    0.50786E+04    0.66939E+00    0.29812E-02   -0.26148E+02    0.53181E-07    0.10833E-03    0.27573E-07
   189    0.50961E+04    0.66192E+00    0.29667E-02   -0.25229E+02    0.52887E-07    0.10743E-03    0.30730E-07
   190    0.51133E+04    0.65486E+00    0.29534E-02   -0.24285E+02    0.52596E-07    0.10654E-03    0.34053E-07
   191    0.51299E+04    0.64824E+00    0.29415E-02   -0.23318E+02    0.52308E-07    0.10567E-03    0.37513E-07
   192    0.51461E+04    0.64210E+00    0.29308E-02   -0.22328E+02    0.52022E-07    0.10481E-03    0.41078E-07
   193    0.51617E+04    0.63646E+00    0.29214E-02   -0.21315E+02    0.51738E-07    0.10397E-03    0.44719E-07
   194    0.51769E+04    0.63137E+00    0.29133E-02   -0.20280E+02    0.51457E-07    0.10314E-03    0.48405E-07
   195    0.51916E+04    0.62684E+00    0.29063E-02   -0.19222E+02    0.51178E-07    0.10233E-03    0.52105E-07
   196    0.52058E+04    0.62293E+00    0.29006E-02   -0.18142E+02    0.50902E-07    0.10153E-03    0.55789E-07
   197    0.52195E+04    0.61964E+00    0.28961E-02   -0.17041E+02    0.50627E-07    0.10074E-03    0.59427E-07
   198    0.52327E+04    0.61703E+00    0.28928E-02   -0.15919E+02    0.50356E-07    0.99957E-04    0.62988E-07
   199    0.52454E+04    0.61512E+00    0.28906E-02   -0.14775E+02    0.50086E-07    0.99189E-04    0.66442E-07
   200    0.52576E+04    0.61395E+00    0.28896E-02   -0.13611E+02    0.49818E-07    0.98430E-04    0.69758E-07
   201    0.52693E+04    0.61355E+00    0.28898E-02   -0.12427E+02    0.49553E-07    0.97681E-04    0.72911E-07
   202    0.52804E+04    0.61395E+00    0.28911E-02   -0.11223E+02    0.49290E-07    0.96941E-04    0.75900E-07
   203    0.52910E+04    0.61520E+00    0.28934E-02   -0.99982E+01    0.49029E-07    0.96212E-04    0.78726E-07
   204    0.53010E+04    0.61732E+00    0.28968E-02   -0.87556E+01    0.48771E-07    0.95494E-04    0.81394E-07
   205    0.53104E+04    0.62034E+00    0.29012E-02   -0.74940E+01    0.48514E-07    0.94786E-04    0.83905E-07
   206    0.53194E+04    0.62432E+00    0.29065E-02   -0.62138E+01    0.48259E-07    0.94089E-04    0.86264E-07
   207    0.53277E+04    0.62926E+00    0.29127E-02   -0.49157E+01    0.48007E-07    0.93404E-04    0.88473E-07
   208    0.53354E+04    0.63523E+00    0.29199E-02   -0.36000E+01    0.47757E-07    0.92730E-04    0.90536E-07
   209    0.53425E+04    0.64223E+00    0.29278E-02   -0.22671E+01    0.47508E-07    0.92069E-04    0.92455E-07
   210    0.53491E+04    0.65031E+00    0.29366E-02   -0.91762E+00    0.47262E-07    0.91421E-04    0.94233E-07
   211    0.53551E+04    0.65951E+00    0.29461E-02    0.44792E+00    0.47018E-07    0.90785E-04    0.95875E-07
   212    0.53605E+04    0.66986E+00    0.29564E-02    0.18290E+01    0.46775E-07    0.90162E-04    0.97381E-07
   213    0.53654E+04    0.68140E+00    0.29673E-02    0.32254E+01    0.46535E-07    0.89553E-04    0.98757E-07
   214    0.53696E+04    0.69412E+00    0.29789E-02    0.46362E+01    0.46297E-07    0.88958E-04    0.10000E-06
   215    0.53733E+04    0.70816E+00    0.29911E-02    0.60608E+01    0.46060E-07    0.88377E-04    0.10113E-06
   216    0.53764E+04    0.72343E+00    0.30039E-02    0.74994E+01    0.45826E-07    0.87811E-04    0.10213E-06
   217    0.53790E+04    0.74000E+00    0.30172E-02    0.89509E+01    0.45593E-07    0.87260E-04    0.10301E-06
   218    0.53809E+04    0.75794E+00    0.30310E-02    0.10415E+02    0.45363E-07    0.86724E-04    0.10377E-06
   219    0.53823E+04    0.77724E+00    0.30452E-02    0.11891E+02    0.45134E-07    0.86204E-04    0.10443E-06
   220    0.53830E+04    0.79798E+00    0.30599E-02    0.13378E+02    0.44907E-07    0.85699E-04    0.10497E-06
   221    0.53832E+04    0.82017E+00    0.30749E-02    0.14876E+02    0.44682E-07    0.85211E-04    0.10540E-06
   222    0.53827E+04    0.84378E+00    0.30903E-02    0.16384E+02    0.44458E-07    0.84740E-04    0.10574E-06
   223    0.53816E+04    0.86898E+00    0.31059E-02    0.17901E+02    0.44237E-07    0.84286E-04    0.10597E-06
   224    0.53800E+04    0.89561E+00    0.31218E-02    0.19428E+02    0.44017E-07    0.83849E-04    0.10610E-06
   225    0.53777E+04    0.92389E+00    0.31380E-02    0.20963E+02    0.43799E-07    0.83429E-04    0.10614E-06
   226    0.53748E+04    0.95368E+00    0.31543E-02    0.22505E+02    0.43582E-07    0.83028E-04    0.10609E-06
   227    0.53713E+04    0.98519E+00    0.31708E-02    0.24056E+02    0.43368E-07    0.82645E-04    0.10595E-06
   228    0.53673E+04    0.10183E+01    0.31874E-02    0.25612E+02    0.43155E-07    0.82281E-04    0.10572E-06
   229    0.53627E+04    0.10531E+01    0.32040E-02    0.27173E+02    0.42944E-07    0.81936E-04    0.10541E-06
   230    0.53574E+04    0.10895E+01    0.32207E-02    0.28741E+02    0.42734E-07    0.81610E-04    0.10503E-06
   231    0.53516E+04    0.11277E+01    0.32373E-02    0.30313E+02    0.42526E-07    0.81305E-04    0.10456E-06
   232    0.53452E+04    0.11676E+01    0.32540E-02    0.31889E+02    0.42320E-07    0.81019E-04    0.10403E-06
   233    0.53382E+04    0.12093E+01    0.32705E-02    0.33468E+02    0.42115E-07    0.80754E-04    0.10342E-06
   234    0.53306E+04    0.12529E+01    0.32869E-02    0.35050E+02    0.41912E-07    0.80509E-04    0.10275E-06
